"app_name","enclosing_method","start_line","end_line","retried_method","retried_method_thrown_exception","is_exception_retried","github_link"
"hbase_e1ad781","org.apache.hadoop.hbase.ipc.BlockingRpcConnection.setupConnection",250,278,"java.net.Socket.setSoTimeout","java.net.SocketException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-client/src/main/java/org/apache/hadoop/hbase/ipc/BlockingRpcConnection.java#L250"
"hbase_e1ad781","org.apache.hadoop.hbase.ipc.BlockingRpcConnection.setupConnection",250,278,"java.net.Socket.setTcpNoDelay","java.net.SocketException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-client/src/main/java/org/apache/hadoop/hbase/ipc/BlockingRpcConnection.java#L250"
"hbase_e1ad781","org.apache.hadoop.hbase.ipc.BlockingRpcConnection.setupConnection",250,278,"java.net.Socket.bind","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-client/src/main/java/org/apache/hadoop/hbase/ipc/BlockingRpcConnection.java#L250"
"hbase_e1ad781","org.apache.hadoop.hbase.ipc.BlockingRpcConnection.setupConnection",250,278,"javax.net.SocketFactory.createSocket","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-client/src/main/java/org/apache/hadoop/hbase/ipc/BlockingRpcConnection.java#L250"
"hbase_e1ad781","org.apache.hadoop.hbase.ipc.BlockingRpcConnection.setupConnection",250,278,"org.apache.hadoop.hbase.ipc.RpcConnection.getRemoteInetAddress","java.net.UnknownHostException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-client/src/main/java/org/apache/hadoop/hbase/ipc/BlockingRpcConnection.java#L250"
"hbase_e1ad781","org.apache.hadoop.hbase.ipc.BlockingRpcConnection.setupConnection",250,278,"org.apache.hadoop.net.NetUtils.connect","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-client/src/main/java/org/apache/hadoop/hbase/ipc/BlockingRpcConnection.java#L250"
"hbase_e1ad781","org.apache.hadoop.hbase.mapreduce.TestTableMapReduceBase.verify",132,148,"java.lang.Thread.sleep","java.lang.InterruptedException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-mapreduce/src/test/java/org/apache/hadoop/hbase/mapreduce/TestTableMapReduceBase.java#L132"
"hbase_e1ad781","org.apache.hadoop.hbase.mapreduce.TestTableMapReduceBase.verify",132,148,"org.apache.hadoop.hbase.mapreduce.TestTableMapReduceBase.verifyAttempt","java.lang.NullPointerException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-mapreduce/src/test/java/org/apache/hadoop/hbase/mapreduce/TestTableMapReduceBase.java#L132"
"hbase_e1ad781","org.apache.hadoop.hbase.master.MasterWalManager.getFailedServersFromLogFolders",215,269,"org.apache.hadoop.fs.FileSystem.exists","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/master/MasterWalManager.java#L215"
"hbase_e1ad781","org.apache.hadoop.hbase.master.MasterWalManager.getFailedServersFromLogFolders",215,269,"org.apache.hadoop.hbase.util.CommonFSUtils.listStatus","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/master/MasterWalManager.java#L215"
"hbase_e1ad781","org.apache.hadoop.hbase.wal.AbstractWALRoller.run",174,248,"java.lang.Object.wait","java.lang.InterruptedException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/wal/AbstractWALRoller.java#L174"
"hbase_e1ad781","org.apache.hadoop.hbase.wal.AbstractWALRoller.run",174,248,"org.apache.hadoop.hbase.wal.AbstractWALRoller$RollController.rollWal","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/wal/AbstractWALRoller.java#L174"
"hbase_e1ad781","org.apache.hadoop.hbase.wal.AbstractWALRoller.run",191,237,"org.apache.hadoop.hbase.wal.AbstractWALRoller$RollController.rollWal","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/wal/AbstractWALRoller.java#L191"
"hbase_e1ad781","org.apache.hadoop.hbase.wal.AbstractWALRoller.run",208,231,"org.apache.hadoop.hbase.wal.AbstractWALRoller$RollController.rollWal","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/wal/AbstractWALRoller.java#L208"
"hbase_e1ad781","org.apache.hadoop.hbase.procedure2.store.wal.WALProcedureStore.syncSlots",898,918,"org.apache.hadoop.hbase.procedure2.store.wal.WALProcedureStore.syncSlots","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-procedure/src/main/java/org/apache/hadoop/hbase/procedure2/store/wal/WALProcedureStore.java#L898"
"hbase_e1ad781","org.apache.hadoop.hbase.quotas.SpaceQuotaHelperForTests.verifyNoViolation",250,269,"org.apache.hadoop.hbase.HBaseTestingUtil.getConnection","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/test/java/org/apache/hadoop/hbase/quotas/SpaceQuotaHelperForTests.java#L250"
"hbase_e1ad781","org.apache.hadoop.hbase.quotas.SpaceQuotaHelperForTests.verifyNoViolation",250,269,"org.apache.hadoop.hbase.client.Connection.getTable","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/test/java/org/apache/hadoop/hbase/quotas/SpaceQuotaHelperForTests.java#L250"
"hbase_e1ad781","org.apache.hadoop.hbase.quotas.SpaceQuotaHelperForTests.verifyNoViolation",250,269,"org.apache.hadoop.hbase.client.Table.increment","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/test/java/org/apache/hadoop/hbase/quotas/SpaceQuotaHelperForTests.java#L250"
"hbase_e1ad781","org.apache.hadoop.hbase.quotas.SpaceQuotaHelperForTests.verifyNoViolation",250,269,"org.apache.hadoop.hbase.client.Table.increment","org.apache.commons.lang3.NotImplementedException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/test/java/org/apache/hadoop/hbase/quotas/SpaceQuotaHelperForTests.java#L250"
"hbase_e1ad781","org.apache.hadoop.hbase.quotas.SpaceQuotaHelperForTests.verifyNoViolation",250,269,"org.apache.hadoop.hbase.client.Table.append","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/test/java/org/apache/hadoop/hbase/quotas/SpaceQuotaHelperForTests.java#L250"
"hbase_e1ad781","org.apache.hadoop.hbase.quotas.SpaceQuotaHelperForTests.verifyNoViolation",250,269,"org.apache.hadoop.hbase.client.Table.append","org.apache.commons.lang3.NotImplementedException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/test/java/org/apache/hadoop/hbase/quotas/SpaceQuotaHelperForTests.java#L250"
"hbase_e1ad781","org.apache.hadoop.hbase.quotas.SpaceQuotaHelperForTests.verifyNoViolation",250,269,"org.apache.hadoop.hbase.client.Table.delete","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/test/java/org/apache/hadoop/hbase/quotas/SpaceQuotaHelperForTests.java#L250"
"hbase_e1ad781","org.apache.hadoop.hbase.quotas.SpaceQuotaHelperForTests.verifyNoViolation",250,269,"org.apache.hadoop.hbase.client.Table.delete","org.apache.commons.lang3.NotImplementedException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/test/java/org/apache/hadoop/hbase/quotas/SpaceQuotaHelperForTests.java#L250"
"hbase_e1ad781","org.apache.hadoop.hbase.quotas.SpaceQuotaHelperForTests.verifyNoViolation",250,269,"org.apache.hadoop.hbase.client.Table.put","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/test/java/org/apache/hadoop/hbase/quotas/SpaceQuotaHelperForTests.java#L250"
"hbase_e1ad781","org.apache.hadoop.hbase.quotas.SpaceQuotaHelperForTests.verifyViolation",190,220,"java.lang.Thread.sleep","java.lang.InterruptedException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/test/java/org/apache/hadoop/hbase/quotas/SpaceQuotaHelperForTests.java#L190"
"hbase_e1ad781","org.apache.hadoop.hbase.quotas.SpaceQuotaHelperForTests.verifyViolation",190,220,"org.apache.hadoop.hbase.HBaseTestingUtil.getConnection","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/test/java/org/apache/hadoop/hbase/quotas/SpaceQuotaHelperForTests.java#L190"
"hbase_e1ad781","org.apache.hadoop.hbase.quotas.SpaceQuotaHelperForTests.verifyViolation",190,220,"org.apache.hadoop.hbase.client.Connection.getTable","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/test/java/org/apache/hadoop/hbase/quotas/SpaceQuotaHelperForTests.java#L190"
"hbase_e1ad781","org.apache.hadoop.hbase.quotas.SpaceQuotaHelperForTests.verifyViolation",190,220,"org.apache.hadoop.hbase.client.Table.increment","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/test/java/org/apache/hadoop/hbase/quotas/SpaceQuotaHelperForTests.java#L190"
"hbase_e1ad781","org.apache.hadoop.hbase.quotas.SpaceQuotaHelperForTests.verifyViolation",190,220,"org.apache.hadoop.hbase.client.Table.increment","org.apache.commons.lang3.NotImplementedException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/test/java/org/apache/hadoop/hbase/quotas/SpaceQuotaHelperForTests.java#L190"
"hbase_e1ad781","org.apache.hadoop.hbase.quotas.SpaceQuotaHelperForTests.verifyViolation",190,220,"org.apache.hadoop.hbase.client.Table.append","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/test/java/org/apache/hadoop/hbase/quotas/SpaceQuotaHelperForTests.java#L190"
"hbase_e1ad781","org.apache.hadoop.hbase.quotas.SpaceQuotaHelperForTests.verifyViolation",190,220,"org.apache.hadoop.hbase.client.Table.append","org.apache.commons.lang3.NotImplementedException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/test/java/org/apache/hadoop/hbase/quotas/SpaceQuotaHelperForTests.java#L190"
"hbase_e1ad781","org.apache.hadoop.hbase.quotas.SpaceQuotaHelperForTests.verifyViolation",190,220,"org.apache.hadoop.hbase.client.Table.delete","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/test/java/org/apache/hadoop/hbase/quotas/SpaceQuotaHelperForTests.java#L190"
"hbase_e1ad781","org.apache.hadoop.hbase.quotas.SpaceQuotaHelperForTests.verifyViolation",190,220,"org.apache.hadoop.hbase.client.Table.delete","org.apache.commons.lang3.NotImplementedException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/test/java/org/apache/hadoop/hbase/quotas/SpaceQuotaHelperForTests.java#L190"
"hbase_e1ad781","org.apache.hadoop.hbase.quotas.SpaceQuotaHelperForTests.verifyViolation",190,220,"org.apache.hadoop.hbase.client.Table.put","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/test/java/org/apache/hadoop/hbase/quotas/SpaceQuotaHelperForTests.java#L190"
"hbase_e1ad781","org.apache.hadoop.hbase.regionserver.HRegionFileSystem.deleteDir",1126,1139,"org.apache.hadoop.fs.FileSystem.delete","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionFileSystem.java#L1126"
"hbase_e1ad781","org.apache.hadoop.hbase.regionserver.HRegionFileSystem.rename",1101,1114,"org.apache.hadoop.fs.FileSystem.rename","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionFileSystem.java#L1101"
"hbase_e1ad781","org.apache.hadoop.hbase.regionserver.HRegionFileSystem.createDir",1078,1090,"org.apache.hadoop.hbase.regionserver.HRegionFileSystem.mkdirs","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionFileSystem.java#L1078"
"hbase_e1ad781","org.apache.hadoop.hbase.regionserver.HRegionServer.createRegionServerStatusStub",2505,2543,"org.apache.hadoop.hbase.security.UserProvider.getCurrent","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java#L2505"
"hbase_e1ad781","org.apache.hadoop.hbase.regionserver.HRegionServer.reportRegionStateTransition",2262,2306,"org.apache.hadoop.hbase.shaded.protobuf.generated.RegionServerStatusProtos$RegionServerStatusService$BlockingInterface.reportRegionStateTransition","org.apache.hbase.thirdparty.com.google.protobuf.ServiceException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java#L2262"
"hbase_e1ad781","org.apache.hadoop.hbase.regionserver.HStore.flushCache",817,849,"java.lang.Thread.sleep","java.lang.InterruptedException",false,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HStore.java#L817"
"hbase_e1ad781","org.apache.hadoop.hbase.regionserver.HStore.flushCache",817,849,"org.apache.hadoop.hbase.regionserver.StoreFlusher.flushSnapshot","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HStore.java#L817"
"hbase_e1ad781","org.apache.hadoop.hbase.regionserver.HStore.flushCache",817,849,"org.apache.hadoop.hbase.regionserver.StoreEngine<?,?,?,?>.validateStoreFile","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HStore.java#L817"
"hbase_e1ad781","org.apache.hadoop.hbase.regionserver.RemoteProcedureResultReporter.run",71,111,"org.apache.hadoop.hbase.regionserver.HRegionServer.reportProcedureDone","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RemoteProcedureResultReporter.java#L71"
"hbase_e1ad781","org.apache.hadoop.hbase.regionserver.RemoteProcedureResultReporter.run",71,111,"java.util.concurrent.LinkedBlockingQueue<RemoteProcedureResult>.take","java.lang.InterruptedException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RemoteProcedureResultReporter.java#L71"
"hbase_e1ad781","org.apache.hadoop.hbase.regionserver.handler.RegionReplicaFlushHandler.triggerFlushInPrimaryRegion",107,196,"org.apache.hadoop.hbase.util.FutureUtils.get","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/handler/RegionReplicaFlushHandler.java#L107"
"hbase_e1ad781","org.apache.hadoop.hbase.regionserver.handler.RegionReplicaFlushHandler.triggerFlushInPrimaryRegion",107,196,"org.apache.hadoop.hbase.util.RetryCounter.sleepUntilNextRetry","java.lang.InterruptedException",false,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/handler/RegionReplicaFlushHandler.java#L107"
"hbase_e1ad781","org.apache.hadoop.hbase.regionserver.wal.AbstractFSWAL.archive",783,800,"org.apache.hadoop.hbase.regionserver.wal.AbstractFSWAL.archiveLogFile","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/AbstractFSWAL.java#L783"
"hbase_e1ad781","org.apache.hadoop.hbase.regionserver.wal.DualAsyncFSWAL.createWriterInstance",76,96,"org.apache.hadoop.hbase.regionserver.wal.AsyncFSWAL.createAsyncWriter","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/DualAsyncFSWAL.java#L76"
"hbase_e1ad781","org.apache.hadoop.hbase.replication.regionserver.HBaseInterClusterReplicationEndpoint.replicate",452,509,"org.apache.hadoop.hbase.replication.regionserver.HBaseInterClusterReplicationEndpoint.parallelReplicate","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/HBaseInterClusterReplicationEndpoint.java#L452"
"hbase_e1ad781","org.apache.hadoop.hbase.replication.regionserver.ReplicationSourceManager.cleanOldLogs",706,724,"org.apache.hadoop.hbase.replication.regionserver.ReplicationSourceManager.removeRemoteWALs","java.io.IOException",false,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSourceManager.java#L706"
"hbase_e1ad781","org.apache.hadoop.hbase.replication.regionserver.RecoveredReplicationSourceShipper.getStartPosition",57,65,"org.apache.hadoop.hbase.replication.regionserver.RecoveredReplicationSource.locateRecoveredPaths","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/RecoveredReplicationSourceShipper.java#L57"
"hbase_e1ad781","org.apache.hadoop.hbase.replication.regionserver.ReplicationSourceWALReader.run",130,174,"org.apache.hadoop.hbase.replication.regionserver.ReplicationSourceWALReader.readWALEntries","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSourceWALReader.java#L130"
"hbase_e1ad781","org.apache.hadoop.hbase.replication.regionserver.ReplicationSourceWALReader.run",130,174,"org.apache.hadoop.hbase.replication.regionserver.ReplicationSourceWALReader.readWALEntries","java.lang.InterruptedException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSourceWALReader.java#L130"
"hbase_e1ad781","org.apache.hadoop.hbase.replication.regionserver.ReplicationSourceWALReader.run",130,174,"org.apache.hadoop.hbase.replication.regionserver.WALEntryStream.reset","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSourceWALReader.java#L130"
"hbase_e1ad781","org.apache.hadoop.hbase.replication.regionserver.ReplicationSourceWALReader.run",130,174,"org.apache.hadoop.hbase.replication.regionserver.ReplicationSourceWALReader.tryAdvanceStreamAndCreateWALBatch","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSourceWALReader.java#L130"
"hbase_e1ad781","org.apache.hadoop.hbase.replication.regionserver.ReplicationSourceWALReader.run",130,174,"org.apache.hadoop.hbase.replication.regionserver.ReplicationSourceWALReader.handleEmptyWALEntryBatch","java.lang.InterruptedException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSourceWALReader.java#L130"
"hbase_e1ad781","org.apache.hadoop.hbase.replication.regionserver.ReplicationSourceWALReader.run",130,174,"java.util.concurrent.BlockingQueue<WALEntryBatch>.put","java.lang.InterruptedException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSourceWALReader.java#L130"
"hbase_e1ad781","org.apache.hadoop.hbase.rest.client.RemoteAdmin.getTableList",352,373,"java.lang.Thread.sleep","java.lang.InterruptedException",false,"https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteAdmin.java#L352"
"hbase_e1ad781","org.apache.hadoop.hbase.rest.client.RemoteAdmin.deleteTable",318,334,"java.lang.Thread.sleep","java.lang.InterruptedException",false,"https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteAdmin.java#L318"
"hbase_e1ad781","org.apache.hadoop.hbase.rest.client.RemoteAdmin.createTable",272,289,"java.lang.Thread.sleep","java.lang.InterruptedException",false,"https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteAdmin.java#L272"
"hbase_e1ad781","org.apache.hadoop.hbase.rest.client.RemoteAdmin.isTableAvailable",233,251,"java.lang.Thread.sleep","java.lang.InterruptedException",false,"https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteAdmin.java#L233"
"hbase_e1ad781","org.apache.hadoop.hbase.rest.client.RemoteAdmin.getClusterVersion",187,213,"java.lang.Thread.sleep","java.lang.InterruptedException",false,"https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteAdmin.java#L187"
"hbase_e1ad781","org.apache.hadoop.hbase.rest.client.RemoteAdmin.getClusterVersion",187,213,"javax.xml.bind.Unmarshaller.unmarshal","javax.xml.bind.JAXBException",false,"https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteAdmin.java#L187"
"hbase_e1ad781","org.apache.hadoop.hbase.rest.client.RemoteAdmin.getClusterVersion",187,213,"org.apache.hadoop.hbase.rest.client.RemoteAdmin.getUnmarsheller","javax.xml.bind.JAXBException",false,"https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteAdmin.java#L187"
"hbase_e1ad781","org.apache.hadoop.hbase.rest.client.RemoteAdmin.getClusterStatus",148,167,"java.lang.Thread.sleep","java.lang.InterruptedException",false,"https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteAdmin.java#L148"
"hbase_e1ad781","org.apache.hadoop.hbase.rest.client.RemoteAdmin.getRestVersion",107,127,"java.lang.Thread.sleep","java.lang.InterruptedException",false,"https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteAdmin.java#L107"
"hbase_e1ad781","org.apache.hadoop.hbase.rest.client.RemoteHTable.getDescriptor",483,501,"java.lang.Thread.sleep","java.lang.InterruptedException",false,"https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteHTable.java#L483"
"hbase_e1ad781","org.apache.hadoop.hbase.rest.client.RemoteHTable.delete",445,461,"java.lang.Thread.sleep","java.lang.InterruptedException",false,"https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteHTable.java#L445"
"hbase_e1ad781","org.apache.hadoop.hbase.rest.client.RemoteHTable.put",365,382,"java.lang.Thread.sleep","java.lang.InterruptedException",false,"https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteHTable.java#L365"
"hbase_e1ad781","org.apache.hadoop.hbase.rest.client.RemoteHTable.put",420,437,"java.lang.Thread.sleep","java.lang.InterruptedException",false,"https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteHTable.java#L420"
"hbase_e1ad781","org.apache.hadoop.hbase.rest.client.RemoteHTable$Scanner.next",548,569,"java.lang.Thread.sleep","java.lang.InterruptedException",false,"https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteHTable.java#L548"
"hbase_e1ad781","org.apache.hadoop.hbase.rest.client.RemoteHTable$Scanner.Scanner",521,539,"java.lang.Thread.sleep","java.lang.InterruptedException",false,"https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteHTable.java#L521"
"hbase_e1ad781","org.apache.hadoop.hbase.security.access.TestAccessController.testGlobalAuthorizationForNewRegisteredRS",2177,2187,"java.lang.Thread.sleep","java.lang.InterruptedException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/test/java/org/apache/hadoop/hbase/security/access/TestAccessController.java#L2177"
"hbase_e1ad781","org.apache.hadoop.hbase.util.FSUtils.setClusterId",601,643,"java.io.FilterOutputStream.write","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSUtils.java#L601"
"hbase_e1ad781","org.apache.hadoop.hbase.util.FSUtils.setClusterId",601,643,"java.lang.Thread.sleep","java.lang.InterruptedException",false,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSUtils.java#L601"
"hbase_e1ad781","org.apache.hadoop.hbase.util.FSUtils.setClusterId",601,643,"org.apache.hadoop.fs.FileSystem.rename","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSUtils.java#L601"
"hbase_e1ad781","org.apache.hadoop.hbase.util.FSUtils.setClusterId",601,643,"org.apache.hadoop.fs.FileSystem.create","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSUtils.java#L601"
"hbase_e1ad781","org.apache.hadoop.hbase.util.FSUtils.checkClusterIdExists",499,516,"org.apache.hadoop.fs.FileSystem.exists","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSUtils.java#L499"
"hbase_e1ad781","org.apache.hadoop.hbase.util.FSUtils.setVersion",444,486,"java.io.FilterOutputStream.write","java.io.IOException",false,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSUtils.java#L444"
"hbase_e1ad781","org.apache.hadoop.hbase.util.FSUtils.setVersion",444,486,"java.io.FilterOutputStream.write","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSUtils.java#L444"
"hbase_e1ad781","org.apache.hadoop.hbase.util.FSUtils.setVersion",444,486,"org.apache.hadoop.fs.FSDataOutputStream.close","java.io.IOException",false,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSUtils.java#L444"
"hbase_e1ad781","org.apache.hadoop.hbase.util.FSUtils.setVersion",444,486,"org.apache.hadoop.fs.FSDataOutputStream.close","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSUtils.java#L444"
"hbase_e1ad781","org.apache.hadoop.hbase.util.FSUtils.setVersion",444,486,"org.apache.hadoop.fs.FileSystem.rename","java.io.IOException",false,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSUtils.java#L444"
"hbase_e1ad781","org.apache.hadoop.hbase.util.FSUtils.setVersion",444,486,"org.apache.hadoop.fs.FileSystem.rename","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSUtils.java#L444"
"hbase_e1ad781","org.apache.hadoop.hbase.util.FSUtils.setVersion",444,486,"org.apache.hadoop.fs.FileSystem.create","java.io.IOException",false,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSUtils.java#L444"
"hbase_e1ad781","org.apache.hadoop.hbase.util.FSUtils.setVersion",444,486,"org.apache.hadoop.fs.FileSystem.create","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSUtils.java#L444"
"hbase_e1ad781","org.apache.hadoop.hbase.util.HBaseFsckRepair.waitUntilAssigned",107,127,"org.apache.hadoop.hbase.client.Admin.getClusterMetrics","java.io.IOException",true,"https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsckRepair.java#L107"
